일자|시간|구분,연월일,시간,구분,year,month,day,weekday,기온,기압,습도
2019-02-04 03 D,2019-02-04,03,3,2019,2,4,0,-2.993445240534058,1011.1143255615234,65.64999999999999
2019-02-04 04 D,2019-02-04,04,3,2019,2,4,0,-3.33282690490172,1008.6913208007812,65.77999999999999
2019-02-04 05 D,2019-02-04,05,3,2019,2,4,0,-3.4858894511420897,1007.7469864908853,62.99
2019-02-04 06 D,2019-02-04,06,3,2019,2,4,0,-3.529978770509745,1011.5969952392579,57.73333333333333
2019-02-04 07 D,2019-02-04,07,3,2019,2,4,0,-3.7927321355932073,1013.5452170138889,42.85
2019-02-04 08 D,2019-02-04,08,3,2019,2,4,0,-3.9549067962145608,1007.6163567097982,70.19333333333333
2019-02-04 09 D,2019-02-04,09,3,2019,2,4,0,-3.280316752165868,1006.7975512613845,35.903333333333336
2019-02-04 10 D,2019-02-04,10,3,2019,2,4,0,-1.4567862018610234,1018.2952429536341,44.306666666666665
2019-02-04 11 D,2019-02-04,11,3,2019,2,4,0,0.03193563924833242,1015.7346516927083,31.279999999999998
2019-02-04 12 D,2019-02-04,12,3,2019,2,4,0,1.2375653509556075,1010.2556616210937,50.53333333333334
2019-02-04 13 D,2019-02-04,13,3,2019,2,4,0,2.1721742300667635,1009.0239853922527,50.376666666666665
2019-02-04 14 D,2019-02-04,14,3,2019,2,4,0,2.6876543899343415,1016.6859963481347,28.75666666666667
2019-02-04 15 D,2019-02-04,15,3,2019,2,4,0,2.7282743078981864,1014.5783550517599,40.00666666666667
2019-02-04 16 D,2019-02-04,16,3,2019,2,4,0,2.893698729479604,1014.476347249349,39.88666666666667
2019-02-04 17 D,2019-02-04,17,3,2019,2,4,0,2.3038275182958343,1010.3293782207651,39.41
2019-02-04 18 D,2019-02-04,18,3,2019,2,4,0,1.3404423280772964,1014.5064687710387,41.083333333333336
2019-02-04 19 D,2019-02-04,19,3,2019,2,4,0,0.32166513444280415,1016.9617312877191,43.93333333333334
2019-02-04 20 D,2019-02-04,20,3,2019,2,4,0,-0.08838937480659069,1011.0300558694881,48.70333333333334
2019-02-04 21 D,2019-02-04,21,3,2019,2,4,0,-0.7120347554481397,1013.5443275960288,53.39333333333334
2019-02-04 22 D,2019-02-04,22,3,2019,2,4,0,-1.0896528480528802,1012.620980834961,66.59333333333332
2019-02-04 23 D,2019-02-04,23,3,2019,2,4,0,-1.729848492169994,1016.6436708034939,54.379999999999995
2019-02-04 24 D,2019-02-04,24,3,2019,2,4,0,-1.894314739371015,1012.0713399251302,66.64999999999999
2019-02-05 01 D,2019-02-05,01,3,2019,2,5,1,-2.1391689393112348,1013.4855929565429,66.75666666666666
2019-02-05 02 D,2019-02-05,02,3,2019,2,5,1,-2.4222021491810493,1017.5320009358725,56.85999999999999
2019-02-05 03 D,2019-02-05,03,3,2019,2,5,1,-2.574335809348526,1015.7629868570963,58.74333333333333
2019-02-05 04 D,2019-02-05,04,3,2019,2,5,1,-3.0164320568383443,1019.8410024007162,57.919999999999995
2019-02-05 05 D,2019-02-05,05,3,2019,2,5,1,-3.1903620638152472,1016.3796549479166,58.09
2019-02-05 06 D,2019-02-05,06,3,2019,2,5,1,-3.344898120937888,1019.2111334316722,61.04
2019-02-05 07 D,2019-02-05,07,3,2019,2,5,1,-3.4885310840925072,1015.8368927087043,56.14666666666667
2019-02-05 08 D,2019-02-05,08,3,2019,2,5,1,-3.4457444183434305,1019.6477573895694,63.71444444444444
2019-02-05 09 D,2019-02-05,09,3,2019,2,5,1,-2.5380626303021265,1016.4780210367838,53.38666666666666
2019-02-05 10 D,2019-02-05,10,3,2019,2,5,1,-0.6681840234443767,1021.0296541341146,33.64666666666667
2019-02-05 11 D,2019-02-05,11,3,2019,2,5,1,0.7099173134884099,1017.5240189615885,42.73666666666667
2019-02-05 12 D,2019-02-05,12,3,2019,2,5,1,1.9504633791180506,1015.4141310980255,26.22
2019-02-05 13 D,2019-02-05,13,3,2019,2,5,1,2.9449927458066867,1012.4743540682294,30.26666666666667
2019-02-05 14 D,2019-02-05,14,3,2019,2,5,1,3.4783837416646173,1013.8506163499866,29.676666666666666
2019-02-05 15 D,2019-02-05,15,3,2019,2,5,1,3.8343723634444964,1012.9191725667318,32.29333333333334
2019-02-05 16 D,2019-02-05,16,3,2019,2,5,1,3.6877596531881065,1015.3414178161621,28.736666666666668
2019-02-05 17 D,2019-02-05,17,3,2019,2,5,1,3.0895491187943143,1006.4120239257812,63.31333333333333
2019-02-05 18 D,2019-02-05,18,3,2019,2,5,1,2.0474871883830574,1008.8583455403646,59.75666666666666
2019-02-05 19 D,2019-02-05,19,3,2019,2,5,1,0.9865268677482218,1013.362837524414,47.35333333333333
2019-02-05 20 D,2019-02-05,20,3,2019,2,5,1,0.5773575313535031,1017.4799977620441,47.29333333333333
2019-02-05 21 D,2019-02-05,21,3,2019,2,5,1,0.06472494840843042,1013.1097995136356,51.11333333333334
2019-02-05 22 D,2019-02-05,22,3,2019,2,5,1,-0.4351541282225426,1016.1999896240235,63.550000000000004
2019-02-05 23 D,2019-02-05,23,3,2019,2,5,1,-0.7842551774280843,1015.6137105091235,67.96333333333332
2019-02-05 24 D,2019-02-05,24,3,2019,2,5,1,-1.248821648770636,1016.3828165454362,55.79999999999999
2019-02-06 01 D,2019-02-06,01,3,2019,2,6,2,-1.5448363843347719,1016.0704571454952,62.18
2019-02-06 02 D,2019-02-06,02,3,2019,2,6,2,-2.0265178375761534,1018.3919970703124,56.24333333333333
2019-02-06 03 D,2019-02-06,03,3,2019,2,6,2,-2.2638772936030493,1016.7783239746094,57.576666666666675
2019-02-06 04 D,2019-02-06,04,3,2019,2,6,2,-2.5940210800058345,1015.1989975992838,64.83666666666666
2019-02-06 05 D,2019-02-06,05,3,2019,2,6,2,-2.8954210828852402,1018.170332438151,65.93333333333332
2019-02-06 06 D,2019-02-06,06,3,2019,2,6,2,-2.985439025400306,1015.8640114339192,69.52
2019-02-06 07 D,2019-02-06,07,3,2019,2,6,2,-3.0611566485377355,1013.9316790771485,82.85333333333334
2019-02-06 08 D,2019-02-06,08,3,2019,2,6,2,-2.9879563643830633,1015.3640201822917,73.64333333333333
2019-02-06 09 D,2019-02-06,09,3,2019,2,6,2,-2.0238808004776523,1017.2715360181661,54.63666666666666
2019-02-06 10 D,2019-02-06,10,3,2019,2,6,2,-0.23168714105651445,1015.0796555582683,45.52666666666667
2019-02-06 11 D,2019-02-06,11,3,2019,2,6,2,1.3207696659494716,1011.8286175210357,53.32333333333333
2019-02-06 12 D,2019-02-06,12,3,2019,2,6,2,2.5728772004955904,1015.9206496141196,39.71333333333333
2019-02-06 13 D,2019-02-06,13,3,2019,2,6,2,3.6512001980403137,1011.7428062115292,20.343333333333334
2019-02-06 14 D,2019-02-06,14,3,2019,2,6,2,4.035014106324581,1012.533491079701,26.930000000000003
2019-02-06 15 D,2019-02-06,15,3,2019,2,6,2,4.343342899599379,1011.8399475199382,19.45
2019-02-06 16 D,2019-02-06,16,3,2019,2,6,2,4.240304456847367,1002.0081022284409,53.89666666666667
2019-02-06 17 D,2019-02-06,17,3,2019,2,6,2,3.4662859168183022,1012.4018661986388,22.99
2019-02-06 18 D,2019-02-06,18,3,2019,2,6,2,2.5735237825586874,1009.3309765624999,62.32
2019-02-06 19 D,2019-02-06,19,3,2019,2,6,2,1.4339893564579738,1012.5128546847467,48.23
2019-02-06 20 D,2019-02-06,20,3,2019,2,6,2,1.0078810995288465,1011.1959075226081,71.64
2019-02-06 21 D,2019-02-06,21,3,2019,2,6,2,0.3857122634134793,1010.7920785950296,76.67
2019-02-06 22 D,2019-02-06,22,3,2019,2,6,2,-0.08053561917844511,1007.9243282063802,46.78
2019-02-06 23 D,2019-02-06,23,3,2019,2,6,2,-0.4994333176747134,1012.2546634928385,68.15666666666667
2019-02-06 24 D,2019-02-06,24,3,2019,2,6,2,-0.864291095983341,1002.6201659138997,50.70666666666667
2019-02-07 01 D,2019-02-07,01,3,2019,2,7,3,-1.5010469860326674,1009.8450507750171,70.71666666666665
2019-02-07 02 D,2019-02-07,02,3,2019,2,7,3,-1.81766784999415,1009.463275350216,80.58333333333333
2019-02-07 03 D,2019-02-07,03,3,2019,2,7,3,-2.1847958718474203,1003.958690999349,79.99
2019-02-07 04 D,2019-02-07,04,3,2019,2,7,3,-2.803499580585617,1011.3756561279297,52.346666666666664
2019-02-07 05 D,2019-02-07,05,3,2019,2,7,3,-2.901836757954077,1004.5446667480469,78.85666666666667
2019-02-07 06 D,2019-02-07,06,3,2019,2,7,3,-3.0616559106236623,1011.5200144449869,66.35666666666667
2019-02-07 07 D,2019-02-07,07,3,2019,2,7,3,-3.187227632524223,1011.9146750895183,61.11333333333334
2019-02-07 08 D,2019-02-07,08,3,2019,2,7,3,-3.228497632003384,1011.8760144042968,60.01333333333334
2019-02-07 09 D,2019-02-07,09,3,2019,2,7,3,-2.270288387213142,1012.5645948241531,53.576666666666675
2019-02-07 10 D,2019-02-07,10,3,2019,2,7,3,-0.32266840412371584,1021.4100154622396,50.29
2019-02-07 11 D,2019-02-07,11,3,2019,2,7,3,1.2114624879822649,1017.4708394761061,51.66
2019-02-07 12 D,2019-02-07,12,3,2019,2,7,3,2.44314384000574,1015.158488835286,42.52
2019-02-07 13 D,2019-02-07,13,3,2019,2,7,3,3.543842533051945,1020.6989878336589,42.79666666666666
2019-02-07 14 D,2019-02-07,14,3,2019,2,7,3,4.061122080058805,1016.181352693629,42.57333333333333
2019-02-07 15 D,2019-02-07,15,3,2019,2,7,3,4.293503005556221,1016.7508044142951,43.376666666666665
2019-02-07 16 D,2019-02-07,16,3,2019,2,7,3,4.322696320899117,1016.5054296843851,42.69
2019-02-07 17 D,2019-02-07,17,3,2019,2,7,3,3.701910302050828,1011.9083573404947,49.85333333333333
2019-02-07 18 D,2019-02-07,18,3,2019,2,7,3,2.7303707962832218,1012.3400207519531,55.98333333333334
2019-02-07 19 D,2019-02-07,19,3,2019,2,7,3,1.5773378821422857,1017.9136261541194,55.086666666666666
2019-02-07 20 D,2019-02-07,20,3,2019,2,7,3,1.14709927758235,1017.2850113932292,60.56333333333333
2019-02-07 21 D,2019-02-07,21,3,2019,2,7,3,0.6335538942738355,1017.0300160188593,61.82333333333333
2019-02-07 22 D,2019-02-07,22,3,2019,2,7,3,-0.011178977924673192,1015.0176497395832,55.303333333333335
2019-02-07 23 D,2019-02-07,23,3,2019,2,7,3,0.05429114164483458,1013.9793261718751,58.583333333333336
2019-02-07 24 D,2019-02-07,24,3,2019,2,7,3,-0.4496518647700139,1017.6389975992838,64.74666666666666
2019-02-08 01 D,2019-02-08,01,3,2019,2,8,4,-0.8021719218040876,1018.2823248460559,70.19333333333333
2019-02-08 02 D,2019-02-08,02,3,2019,2,8,4,-1.240687244008482,1013.6183298746745,45.44333333333333
2019-02-08 03 D,2019-02-08,03,3,2019,2,8,4,-1.4632181478796857,1013.9741737133319,52.44
2019-02-08 04 D,2019-02-08,04,3,2019,2,8,4,-2.0900739461110156,1019.1746716308594,57.45666666666667
2019-02-08 05 D,2019-02-08,05,3,2019,2,8,4,-2.031342476394004,1018.8526737467449,58.93333333333334
2019-02-08 06 D,2019-02-08,06,3,2019,2,8,4,-2.8994351496496242,1019.4763299560547,57.12
2019-02-08 07 D,2019-02-08,07,3,2019,2,8,4,-2.8697024776476083,1019.2693324788412,59.19666666666666
2019-02-08 08 D,2019-02-08,08,3,2019,2,8,4,-2.771641243561673,1018.6430037434897,63.90444444444446
2019-02-08 09 D,2019-02-08,09,3,2019,2,8,4,-1.9165460606030706,1018.7803336588541,59.4
2019-02-08 10 D,2019-02-08,10,3,2019,2,8,4,-0.11315135697918215,1010.9411271158855,63.81333333333333
2019-02-08 11 D,2019-02-08,11,3,2019,2,8,4,1.5167754548490562,1016.4448883848867,48.96666666666667
2019-02-08 12 D,2019-02-08,12,3,2019,2,8,4,2.858364986983517,1015.3191244573626,60.776666666666664
2019-02-08 13 D,2019-02-08,13,3,2019,2,8,4,3.7975208510966,1013.1072373183143,34.096666666666664
2019-02-08 14 D,2019-02-08,14,3,2019,2,8,4,4.345993052378392,1014.3822821824815,37.98666666666667
2019-02-08 15 D,2019-02-08,15,3,2019,2,8,4,4.64111933831824,1016.2106815592448,27.296666666666667
2019-02-08 16 D,2019-02-08,16,3,2019,2,8,4,4.700674501524162,1016.8820243326822,23.183333333333334
2019-02-08 17 D,2019-02-08,17,3,2019,2,8,4,3.925686484531932,1011.238055996697,28.593333333333334
2019-02-08 18 D,2019-02-08,18,3,2019,2,8,4,2.9611355927296024,1012.9360379344504,45.46666666666667
2019-02-08 19 D,2019-02-08,19,3,2019,2,8,4,1.9119299855133765,1015.0423432074653,58.68
2019-02-08 20 D,2019-02-08,20,3,2019,2,8,4,1.3638961762806374,1012.1020527963111,60.60666666666666
2019-02-08 21 D,2019-02-08,21,3,2019,2,8,4,0.8392682009139979,1019.2163415527343,50.24333333333334
2019-02-08 22 D,2019-02-08,22,3,2019,2,8,4,0.3677449885331831,1014.5493450927734,68.79
2019-02-08 23 D,2019-02-08,23,3,2019,2,8,4,0.4527832161438996,1016.9810277715868,55.43666666666667
2019-02-08 24 D,2019-02-08,24,3,2019,2,8,4,0.06277151241028978,1014.1444065569373,72.96333333333332
2019-02-09 01 D,2019-02-09,01,3,2019,2,9,5,-0.8555115615134922,1014.999979248047,63.693333333333335
2019-02-09 02 D,2019-02-09,02,3,2019,2,9,5,-1.0369325414656394,1018.8662045731504,46.32333333333333
2019-02-09 03 D,2019-02-09,03,3,2019,2,9,5,-1.2507185624952173,1014.6940191636887,73.74666666666667
2019-02-09 04 D,2019-02-09,04,3,2019,2,9,5,-1.6785427715099932,1013.9030098470053,78.91666666666667
2019-02-09 05 D,2019-02-09,05,3,2019,2,9,5,-1.9519476068625108,1019.7869840494792,54.52
2019-02-09 06 D,2019-02-09,06,3,2019,2,9,5,-1.9997127531352223,1020.2256467692058,66.03333333333335
2019-02-09 07 D,2019-02-09,07,3,2019,2,9,5,-2.3351611335644726,1012.3623323567708,86.39666666666666
2019-02-09 08 D,2019-02-09,08,3,2019,2,9,5,-2.2208976645356375,1013.5489486324426,82.99666666666667
2019-02-09 09 D,2019-02-09,09,3,2019,2,9,5,-1.5008964848905773,1013.8761499633068,66.99
2019-02-09 10 D,2019-02-09,10,3,2019,2,9,5,-0.5031361436556699,1011.3385691635145,67.79666666666667
2019-02-09 11 D,2019-02-09,11,3,2019,2,9,5,0.9377332482487177,1015.9954033752091,47.15333333333333
2019-02-09 12 D,2019-02-09,12,3,2019,2,9,5,2.108929109911687,1011.036603909447,66.17333333333333
2019-02-09 13 D,2019-02-09,13,3,2019,2,9,5,3.0004701732237735,1009.7363448079426,59.21333333333333
2019-02-09 14 D,2019-02-09,14,3,2019,2,9,5,3.596454701472504,1009.2779083991772,46.800000000000004
2019-02-09 15 D,2019-02-09,15,3,2019,2,9,5,3.960480357930253,1010.1090481043343,44.876666666666665
2019-02-09 16 D,2019-02-09,16,3,2019,2,9,5,3.7952010058456374,1009.551693996479,47.78
2019-02-09 17 D,2019-02-09,17,3,2019,2,9,5,3.524293140050163,1009.1953423587574,54.870000000000005
2019-02-09 18 D,2019-02-09,18,3,2019,2,9,5,2.410451822186784,1008.7310135904949,59.78333333333333
2019-02-09 19 D,2019-02-09,19,3,2019,2,9,5,1.4004549168272584,1015.2522652180991,44.53666666666667
2019-02-09 20 D,2019-02-09,20,3,2019,2,9,5,1.2076908780026916,1014.9873301188151,50.98
2019-02-09 21 D,2019-02-09,21,3,2019,2,9,5,0.6618116740642984,1017.0046541621192,54.553333333333335
2019-02-09 22 D,2019-02-09,22,3,2019,2,9,5,0.21240503166332478,1016.6520123291016,50.086666666666666
2019-02-09 23 D,2019-02-09,23,3,2019,2,9,5,0.009669144957206915,1017.8893339029947,61.120000000000005
2019-02-09 24 D,2019-02-09,24,3,2019,2,9,5,-0.7264757087936532,1016.096554311733,53.72666666666667
2019-02-10 01 D,2019-02-10,01,3,2019,2,10,6,-1.3779046232235055,1016.4869012423429,43.826666666666675
2019-02-10 02 D,2019-02-10,02,3,2019,2,10,6,-1.850170843143539,1009.5214315089473,84.39666666666666
2019-02-10 03 D,2019-02-10,03,3,2019,2,10,6,-2.1669561612347183,1012.0147788428985,58.26666666666667
2019-02-10 04 D,2019-02-10,04,3,2019,2,10,6,-2.6673468312094326,1010.1926741536458,82.51333333333334
2019-02-10 05 D,2019-02-10,05,3,2019,2,10,6,-2.71205240408394,1009.9541184941045,82.38666666666667
2019-02-10 06 D,2019-02-10,06,3,2019,2,10,6,-3.0686124654138065,1010.5673441569011,82.72
2019-02-10 07 D,2019-02-10,07,3,2019,2,10,6,-3.235168030994629,1010.4876696777343,82.72333333333333
2019-02-10 08 D,2019-02-10,08,3,2019,2,10,6,-3.295011187055897,1010.8033211263022,83.96333333333332
2019-02-10 09 D,2019-02-10,09,3,2019,2,10,6,-2.603633544014324,1010.1479545445967,75.57000000000001
2019-02-10 10 D,2019-02-10,10,3,2019,2,10,6,-0.8137159610910912,1014.3878594797307,56.623333333333335
2019-02-10 11 D,2019-02-10,11,3,2019,2,10,6,0.8540171873933394,1015.0633441840278,33.20666666666667
2019-02-10 12 D,2019-02-10,12,3,2019,2,10,6,1.9744105039396433,1002.7913220214845,84.53666666666668
2019-02-10 13 D,2019-02-10,13,3,2019,2,10,6,2.4386685452971477,1017.0183211110433,31.866666666666664
2019-02-10 14 D,2019-02-10,14,3,2019,2,10,6,2.9074943400099573,1015.5669954427084,28.833333333333332
2019-02-10 15 D,2019-02-10,15,3,2019,2,10,6,3.092215987755456,1012.9630118815103,24.21666666666667
2019-02-10 16 D,2019-02-10,16,3,2019,2,10,6,2.905712217161154,1018.0496537272135,24.603333333333335
2019-02-10 17 D,2019-02-10,17,3,2019,2,10,6,2.531251083162985,1013.7133008986252,26.11
2019-02-10 18 D,2019-02-10,18,3,2019,2,10,6,1.4710805459596912,1002.8928717965791,73.83666666666666
2019-02-10 19 D,2019-02-10,19,3,2019,2,10,6,0.5632292431628808,1009.6406799388445,59.51
2019-02-10 20 D,2019-02-10,20,3,2019,2,10,6,0.23592320974039716,1010.8224814339584,58.74333333333334
2019-02-10 21 D,2019-02-10,21,3,2019,2,10,6,-0.3994517899717976,1011.5001175769768,72.17333333333333
2019-02-10 22 D,2019-02-10,22,3,2019,2,10,6,-0.9263906536627635,1018.8035365564742,41.82
2019-02-10 23 D,2019-02-10,23,3,2019,2,10,6,-1.1320256302258775,1017.7953685825086,41.56666666666666
2019-02-10 24 D,2019-02-10,24,3,2019,2,10,6,-1.638939827216051,1008.4228291073517,81.68333333333334
2019-02-11 01 D,2019-02-11,01,3,2019,2,11,0,-2.386201771252606,1012.7047022959887,83.03666666666668
2019-02-11 02 D,2019-02-11,02,3,2019,2,11,0,-2.7088600456760603,1010.6216965028161,66.19666666666667
2019-02-11 03 D,2019-02-11,03,3,2019,2,11,0,-2.993445240534058,1011.1143255615234,65.64999999999999
2019-02-11 04 D,2019-02-11,04,3,2019,2,11,0,-3.33282690490172,1008.6913208007812,65.77999999999999
2019-02-11 05 D,2019-02-11,05,3,2019,2,11,0,-3.4858894511420897,1007.7469864908853,62.99
2019-02-11 06 D,2019-02-11,06,3,2019,2,11,0,-3.529978770509745,1011.5969952392579,57.73333333333333
2019-02-11 07 D,2019-02-11,07,3,2019,2,11,0,-3.7927321355932073,1013.5452170138889,42.85
2019-02-11 08 D,2019-02-11,08,3,2019,2,11,0,-3.9549067962145608,1007.6163567097982,70.19333333333333
2019-02-11 09 D,2019-02-11,09,3,2019,2,11,0,-3.280316752165868,1006.7975512613845,35.903333333333336
2019-02-11 10 D,2019-02-11,10,3,2019,2,11,0,-1.4567862018610234,1018.2952429536341,44.306666666666665
2019-02-11 11 D,2019-02-11,11,3,2019,2,11,0,0.03193563924833242,1015.7346516927083,31.279999999999998
2019-02-11 12 D,2019-02-11,12,3,2019,2,11,0,1.2375653509556075,1010.2556616210937,50.53333333333334
2019-02-11 13 D,2019-02-11,13,3,2019,2,11,0,2.1721742300667635,1009.0239853922527,50.376666666666665
2019-02-11 14 D,2019-02-11,14,3,2019,2,11,0,2.6876543899343415,1016.6859963481347,28.75666666666667
2019-02-11 15 D,2019-02-11,15,3,2019,2,11,0,2.7282743078981864,1014.5783550517599,40.00666666666667
2019-02-11 16 D,2019-02-11,16,3,2019,2,11,0,2.893698729479604,1014.476347249349,39.88666666666667
2019-02-11 17 D,2019-02-11,17,3,2019,2,11,0,2.3038275182958343,1010.3293782207651,39.41
2019-02-11 18 D,2019-02-11,18,3,2019,2,11,0,1.3404423280772964,1014.5064687710387,41.083333333333336
2019-02-11 19 D,2019-02-11,19,3,2019,2,11,0,0.32166513444280415,1016.9617312877191,43.93333333333334
2019-02-11 20 D,2019-02-11,20,3,2019,2,11,0,-0.08838937480659069,1011.0300558694881,48.70333333333334
2019-02-11 21 D,2019-02-11,21,3,2019,2,11,0,-0.7120347554481397,1013.5443275960288,53.39333333333334
2019-02-11 22 D,2019-02-11,22,3,2019,2,11,0,-1.0896528480528802,1012.620980834961,66.59333333333332
2019-02-11 23 D,2019-02-11,23,3,2019,2,11,0,-1.729848492169994,1016.6436708034939,54.379999999999995
2019-02-11 24 D,2019-02-11,24,3,2019,2,11,0,-1.894314739371015,1012.0713399251302,66.64999999999999
2019-02-12 01 D,2019-02-12,01,3,2019,2,12,1,-2.1391689393112348,1013.4855929565429,66.75666666666666
2019-02-12 02 D,2019-02-12,02,3,2019,2,12,1,-2.4222021491810493,1017.5320009358725,56.85999999999999
2019-02-12 03 D,2019-02-12,03,3,2019,2,12,1,-2.574335809348526,1015.7629868570963,58.74333333333333
2019-02-12 04 D,2019-02-12,04,3,2019,2,12,1,-3.0164320568383443,1019.8410024007162,57.919999999999995
2019-02-12 05 D,2019-02-12,05,3,2019,2,12,1,-3.1903620638152472,1016.3796549479166,58.09
2019-02-12 06 D,2019-02-12,06,3,2019,2,12,1,-3.344898120937888,1019.2111334316722,61.04
2019-02-12 07 D,2019-02-12,07,3,2019,2,12,1,-3.4885310840925072,1015.8368927087043,56.14666666666667
2019-02-12 08 D,2019-02-12,08,3,2019,2,12,1,-3.4457444183434305,1019.6477573895694,63.71444444444444
2019-02-12 09 D,2019-02-12,09,3,2019,2,12,1,-2.5380626303021265,1016.4780210367838,53.38666666666666
2019-02-12 10 D,2019-02-12,10,3,2019,2,12,1,-0.6681840234443767,1021.0296541341146,33.64666666666667
2019-02-12 11 D,2019-02-12,11,3,2019,2,12,1,0.7099173134884099,1017.5240189615885,42.73666666666667
2019-02-12 12 D,2019-02-12,12,3,2019,2,12,1,1.9504633791180506,1015.4141310980255,26.22
2019-02-12 13 D,2019-02-12,13,3,2019,2,12,1,2.9449927458066867,1012.4743540682294,30.26666666666667
2019-02-12 14 D,2019-02-12,14,3,2019,2,12,1,3.4783837416646173,1013.8506163499866,29.676666666666666
2019-02-12 15 D,2019-02-12,15,3,2019,2,12,1,3.8343723634444964,1012.9191725667318,32.29333333333334
2019-02-12 16 D,2019-02-12,16,3,2019,2,12,1,3.6877596531881065,1015.3414178161621,28.736666666666668
2019-02-12 17 D,2019-02-12,17,3,2019,2,12,1,3.0895491187943143,1006.4120239257812,63.31333333333333
2019-02-12 18 D,2019-02-12,18,3,2019,2,12,1,2.0474871883830574,1008.8583455403646,59.75666666666666
2019-02-12 19 D,2019-02-12,19,3,2019,2,12,1,0.9865268677482218,1013.362837524414,47.35333333333333
2019-02-12 20 D,2019-02-12,20,3,2019,2,12,1,0.5773575313535031,1017.4799977620441,47.29333333333333
2019-02-12 21 D,2019-02-12,21,3,2019,2,12,1,0.06472494840843042,1013.1097995136356,51.11333333333334
2019-02-12 22 D,2019-02-12,22,3,2019,2,12,1,-0.4351541282225426,1016.1999896240235,63.550000000000004
2019-02-12 23 D,2019-02-12,23,3,2019,2,12,1,-0.7842551774280843,1015.6137105091235,67.96333333333332
2019-02-12 24 D,2019-02-12,24,3,2019,2,12,1,-1.248821648770636,1016.3828165454362,55.79999999999999
2019-02-13 01 D,2019-02-13,01,3,2019,2,13,2,-1.5448363843347719,1016.0704571454952,62.18
2019-02-13 02 D,2019-02-13,02,3,2019,2,13,2,-2.0265178375761534,1018.3919970703124,56.24333333333333
2019-02-13 03 D,2019-02-13,03,3,2019,2,13,2,-2.2638772936030493,1016.7783239746094,57.576666666666675
2019-02-13 04 D,2019-02-13,04,3,2019,2,13,2,-2.5940210800058345,1015.1989975992838,64.83666666666666
2019-02-13 05 D,2019-02-13,05,3,2019,2,13,2,-2.8954210828852402,1018.170332438151,65.93333333333332
2019-02-13 06 D,2019-02-13,06,3,2019,2,13,2,-2.985439025400306,1015.8640114339192,69.52
2019-02-13 07 D,2019-02-13,07,3,2019,2,13,2,-3.0611566485377355,1013.9316790771485,82.85333333333334
2019-02-13 08 D,2019-02-13,08,3,2019,2,13,2,-2.9879563643830633,1015.3640201822917,73.64333333333333
2019-02-13 09 D,2019-02-13,09,3,2019,2,13,2,-2.0238808004776523,1017.2715360181661,54.63666666666666
2019-02-13 10 D,2019-02-13,10,3,2019,2,13,2,-0.23168714105651445,1015.0796555582683,45.52666666666667
2019-02-13 11 D,2019-02-13,11,3,2019,2,13,2,1.3207696659494716,1011.8286175210357,53.32333333333333
2019-02-13 12 D,2019-02-13,12,3,2019,2,13,2,2.5728772004955904,1015.9206496141196,39.71333333333333
2019-02-13 13 D,2019-02-13,13,3,2019,2,13,2,3.6512001980403137,1011.7428062115292,20.343333333333334
2019-02-13 14 D,2019-02-13,14,3,2019,2,13,2,4.035014106324581,1012.533491079701,26.930000000000003
2019-02-13 15 D,2019-02-13,15,3,2019,2,13,2,4.343342899599379,1011.8399475199382,19.45
2019-02-13 16 D,2019-02-13,16,3,2019,2,13,2,4.240304456847367,1002.0081022284409,53.89666666666667
2019-02-13 17 D,2019-02-13,17,3,2019,2,13,2,3.4662859168183022,1012.4018661986388,22.99
2019-02-13 18 D,2019-02-13,18,3,2019,2,13,2,2.5735237825586874,1009.3309765624999,62.32
2019-02-13 19 D,2019-02-13,19,3,2019,2,13,2,1.4339893564579738,1012.5128546847467,48.23
2019-02-13 20 D,2019-02-13,20,3,2019,2,13,2,1.0078810995288465,1011.1959075226081,71.64
2019-02-13 21 D,2019-02-13,21,3,2019,2,13,2,0.3857122634134793,1010.7920785950296,76.67
2019-02-13 22 D,2019-02-13,22,3,2019,2,13,2,-0.08053561917844511,1007.9243282063802,46.78
2019-02-13 23 D,2019-02-13,23,3,2019,2,13,2,-0.4994333176747134,1012.2546634928385,68.15666666666667
2019-02-13 24 D,2019-02-13,24,3,2019,2,13,2,-0.864291095983341,1002.6201659138997,50.70666666666667
2019-02-14 01 D,2019-02-14,01,3,2019,2,14,3,-1.5010469860326674,1009.8450507750171,70.71666666666665
2019-02-14 02 D,2019-02-14,02,3,2019,2,14,3,-1.81766784999415,1009.463275350216,80.58333333333333
2019-02-14 03 D,2019-02-14,03,3,2019,2,14,3,-2.1847958718474203,1003.958690999349,79.99
2019-02-14 04 D,2019-02-14,04,3,2019,2,14,3,-2.803499580585617,1011.3756561279297,52.346666666666664
2019-02-14 05 D,2019-02-14,05,3,2019,2,14,3,-2.901836757954077,1004.5446667480469,78.85666666666667
2019-02-14 06 D,2019-02-14,06,3,2019,2,14,3,-3.0616559106236623,1011.5200144449869,66.35666666666667
2019-02-14 07 D,2019-02-14,07,3,2019,2,14,3,-3.187227632524223,1011.9146750895183,61.11333333333334
2019-02-14 08 D,2019-02-14,08,3,2019,2,14,3,-3.228497632003384,1011.8760144042968,60.01333333333334
2019-02-14 09 D,2019-02-14,09,3,2019,2,14,3,-2.270288387213142,1012.5645948241531,53.576666666666675
